user,pool,block,position,lpvalue
0xf9107317b0ff77ed5b7adea15e50514a3564002b,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,68.1148
0x2ada6726273a62095f7e0e6823158c1563f5ead4,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,1.1581
0x896111a0db74755aaedc0f7fd61a8b6b0d4c7fa4,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,22.3991
0x42a1ef5ffdaf134eb958814e443db9c244375c8f,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,12328.3282
0xb135b0ac8ed1658e89eec65396f97fb10bd4899b,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,199.9522
0xb135b0ac8ed1658e89eec65396f97fb10bd4899b,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,251.8033
0x7ddf181e6b2610e079a8e91e8cf7e0024d7aec63,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,26.0914
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,51.9504
0x94190376fb103a4bdafde5bdf1a6014d2f61be8f,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,9.1024
0x917f88744272b1fe920ff79dd1a81c7e91157952,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,20.9023
0x2390cf638130f6927ab6e3312d496e0fa9285dce,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,5.1372
0xa2d35e418814a8b6367c66a5ac2fec8ea16332b2,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,22.8585
0xeaf78dac99ef40f241d720a420078f39afa49a77,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,94.016
0x622fffe61d52ca3cd9df1416c553e511e48eaeca,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.0875
0x5ba9f58bd2ff2ffaed4fd37fcc539e0209903f85,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,52.8089
0x96c41b3d5e2b3f26f46b21022a17d72dbb3fa760,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,652.5494
0x74d73ba31d5c8ace70b79a8efccd5c21eee5643c,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,2
0xd8844b1661e8d7f22eb34feaee49b888be3f7f9b,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,9.9966
0xa1b7bbade134db3b14b56056480e81c60ab77377,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,102.875
0xa71de7e1b7ed086b4ede0be541e7076c51244541,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,19.9951
0x956a2725e42dd701ef115bab50a06ee5bb9da8c2,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,199.0864
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,112.1408
0xe9eddf9470d38bdf3cc1d0a5a6ac0289b178a594,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,49.9483
0xc1e7ca17274c36a3358460f93ce30200916688b6,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,5.1663
0xb26bd81a1bba206e437dcb69bad4b78c753e9a38,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,11.5002
0x5ffdce83c21820ecdd98db65d2801e42d74d9f01,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,11.0413
0xbdb37363180305913139b25831fb3664f11ca920,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0999
0xa504e336f3a66fbe82e08a3ca1803ced38cfbc3d,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,11.3884
0x3e4b5acab9370d54938e6f3d0458812d629cc813,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,9.0195
0xda2556accf694123b50fe79f7745f9f5d5cb6ecd,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,11.0562
0x8f1f40635e6a59216a16f1f8bfc07a09cab497b3,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,24.8137
0x50f527a8f3898bc4b26f5b032ee60c5fc906a2c9,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,37.2868
0x50f527a8f3898bc4b26f5b032ee60c5fc906a2c9,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,201.5769
0xc02ea34406fcb0585fb205abf17c7c2187fadf36,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.4225
0x6e7c6993c507b08f0841f6c235ae9c68b388a1d7,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,2.0005
0x3e84807b2ca52f2f7c0a3bc990060c3ddb2fa824,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,3.996
0xca0659f1cf27a78803a65ce0c178a590fec45b67,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,21.1798
0x3c7cbfd9d392a0accee83e1c7ea1bbd98da421cf,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,20.9799
0xc5dab68628283bc81f5b2e5f1992041766fc3068,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,21.9789
0x1ac4202d98e9a068600b9ed1f66f8d2d883d7df9,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,21.5791
0x7ca8cbfc81bb223de15dda1201f5b1459ec41729,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,24.0086
0x02125c2258f7f8b661ef2a4de2852ddcefafec03,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,5.1937
0x8e32f07575c608524e807581289db11143584d38,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,20.3806
0x653181142dc87d1bc4a1b7849604d4ba510a4a3d,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,5.1646
0x4bcfb4892162d523a5228d32c058c03cff1dca31,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,1.0554
0x4bcfb4892162d523a5228d32c058c03cff1dca31,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,1.9992
0x84ee56bc943b14868d82de5d478685bdb88757d3,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,41.6455
0xf197f751d78713570b5c332ad701b049ceb6b4af,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.2
0x4a8f918f97bcacff3eadca627c13562ee0cd8f76,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,5.0921
0xdce14af0b5fe388952c3f8d6d8ae17db33a68dcc,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,7.7974
0x7a7a2003ab5706818458854086fb2666583be5fa,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,9.6851
0x612bb289867365c84fe36537c6029305cc5441e0,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,25.9113
0x7189ae5e0c7b48e173a8d006264c5fb6b411fee2,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,1.4799
0x8c4bd544777302efdcc6c1a6d0de23b4e55494c5,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,3.2385
0x9975ad2b2035aa176068152f58fde6a93aa92208,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,5.1674
0xe06dfd39d758d0d05567f9389651aef1dbaac7e1,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,45.7495
0xae8a89c737e7423def56f6e39bf4052b112d6078,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,61.3675
0x09c5d970b0c02ccd580add5647b4429ee799164f,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,3.7998
0x9541069c5743c5cd88eb9f895551ebeefd0c45b8,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,1.8999
0x5dac53ba9f7924e93ef2a678e4c9dacbe6db4d89,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,22.1923
0x707d2357db78b0ff187a9c55ff2b66660785a04b,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,22.7916
0xa355d43dcabc301c9ee7458bd25ddac47edc2b19,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,22.5918
0xd60b26492efeb2fdddfd403a77f7cc567d1294f5,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,22.3917
0xdc0fd2d0823f5b4dca55eda56a96b79ea33660d9,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,21.9792
0x3cb227235d1aea15ae11ad6d537dc2cdd3fae7b7,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,60.1178
0x15c4f1c545b409423ac11051ab11d23c2f01c99c,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,4.3248
0xec5a840226ef8f61ca1ada2d3228e3be612f2f54,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,2.0002
0xbb3e9aa9fbd8e43a013f59ae9be1b6d8ec37c1ea,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,48.325
0x74a13587e4549b5f717f1db32960247e5ec538c7,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,21.3289
0x8bea5d4b268830c59814b708abafa17eab2eec00,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.2398
0x571c9b09afe7248421563e7958459413b3af98fc,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.133
0xa1ab28131cdfeca1ec167045c8dfb9d2ae75ad0c,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,19.5266
0xdeae942998ccc0cfd8b37d8fd31916d77160495a,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.1292
0xdeae942998ccc0cfd8b37d8fd31916d77160495a,0x6c827ff250027187a180c059b20299fe3fd35622,3893808,1760,13.7507
0xdeae942998ccc0cfd8b37d8fd31916d77160495a,0x3ce675d43195e506e7da2ad4905b178371124eba,3893808,1760,13.7436
0x8b8ed57ddec110f4413c0b86661410cb09f17fbc,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,51.6691
0x1cde66793ca3b1b85dbf4bc788b06207a9fef17d,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.0215
0x4bf3b0060cc3f16d6542dec2bcf7a061454a1b45,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,4.2323
0x4b5c7351e9694be09d07fec2bf4ae53d7298c55d,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,20.0212
0x5c3c15080f99a4d80958df40f1ab4c96fbece96a,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,198.1455
0xc6eafadfc75a6486f18897a107a3a8523b1839f6,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,20.3172
0x451ff7b74676268823ccc0886d8305aff49d166a,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,607.878
0x7aee1ba918158b973af40771bbb25cee38b87517,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.02
0xdc99161c045494798476390359d3798575dddde0,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,19.9755
0xa65bb3e340735c0da8f7dd5c7aa3965bc6a4b883,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,4.39
0x21ecaf1598a17e69232637ec2cea8ecbaf33bed6,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.06
0x21ecaf1598a17e69232637ec2cea8ecbaf33bed6,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.03
0x21ecaf1598a17e69232637ec2cea8ecbaf33bed6,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.0588
0x99e948ad444dcece55a2cc74d8126fb4c646643e,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,5
0x99e948ad444dcece55a2cc74d8126fb4c646643e,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,9.9821
0xff64b13c5f56600f2611c82d39a60af6a21b6d65,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0601
0xff64b13c5f56600f2611c82d39a60af6a21b6d65,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.03
0xff64b13c5f56600f2611c82d39a60af6a21b6d65,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.0609
0xc4e318f24e4fa122e5f38f1d4b7f95cb17124241,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0601
0xc4e318f24e4fa122e5f38f1d4b7f95cb17124241,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.03
0xc4e318f24e4fa122e5f38f1d4b7f95cb17124241,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.0611
0xa63e05a5b6e089756b2da939205f60539fc9cf5b,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0601
0xa63e05a5b6e089756b2da939205f60539fc9cf5b,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.03
0xa63e05a5b6e089756b2da939205f60539fc9cf5b,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.0612
0x29ba3178d23a14e209f9695eee42bf3788edd58b,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,61.1631
0xc3cff103c9b7c53ef6dfb07de394a834aaf4ba18,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0601
0xc3cff103c9b7c53ef6dfb07de394a834aaf4ba18,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.03
0xc3cff103c9b7c53ef6dfb07de394a834aaf4ba18,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.0612
0x26602ab59536b285a335005f2d54572907df03c8,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,52.185
0x08a1d63589a52455e90ca1ec01c8d48c54a84ed0,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,10.4065
0x3f0ec58b86321bbb8da6b0cc4eb0d4d2066bcaaf,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,10.6996
0x1d5889defc54c8aa5449970c9f8bf7ac960f44b0,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,37.0396
0xcf8373446363216f0dac6ace39cd3db12cf8689b,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,11.1961
0x4f80b5c475fced34fc9a07ffccf39e1adc1406bf,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,3.4547
0x4f80b5c475fced34fc9a07ffccf39e1adc1406bf,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,6.1934
0x41ed2b54f42ddfd57cacd7920522c62fa7118f5f,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,51.0581
0x9f39b15e0d38e593fcaa008aa0f8ffe337f975b7,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.0214
0xc4f58aaccab3a59b7d2f152777b797f8da609dac,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.0018
0xd314448715a3f75e39cc00c735a564bc91a8c34d,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,25.7717
0x4ca5d80d87e609194ec3aa658381687fbb965e9a,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,11.9891
0x65ba1bcf7dbbe370de62bb5675397264c7ca3638,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,11.9974
0x4cb01b6672bc750821af952ec5a2447fc90195b1,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,15.692
0xb9142f59e7f9203151187d07a1547d774a262c07,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,518.7568
0x67334ef5877c2a83ebf0ea0b71bb3d41538622e1,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,17.9551
0x67334ef5877c2a83ebf0ea0b71bb3d41538622e1,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,21.4169
0xc6610a8a8a00180170745c9cc91e137f24e4cabe,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,986.0641
0xc61fe428535bc9185d680240576e06ec89005900,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,2003.5168
0xd58585cf86485a59e858fb8e0c3a2df21111cdd8,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,1.9995
0xc78ce834e504b25b20b0738f75a4330cbb949d15,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.02
0xb9caa2f9ac81b903f82630cdff4bbac46528870a,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,328.6562
0x657340f8f3187bb251700ede07140aaa93c08c35,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,10.0062
0x449586e44a39d05fd084cf594831236db17ce59f,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,14.0102
0xb91d50baf738d4af8e8f9a284fc195c39fab4aac,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0038
0xdfcf15bb0d3d2e11b1c865fdb1021395c3317087,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,21.5188
0xcf3d9fd1633b81e4a550df0e027e8c45aad36a4d,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,1.9995
0x2782a7ce75c94c1f880525152778873af95a42d0,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,2.0996
0x34d37be4ac1b9f26c58d51a1a450a3cc03b96c85,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,15.6778
0x46f3e265d30e787b9eefaaf30ec22b190f461460,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.1999
0x3787eea0767fe73d272ad543651ada3f4dad8279,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,46.2339
0x8129ab64d6a32aa3369a2b5edd9e7d795eb0d3a6,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,73.6595
0x32a71f839c54b4e5290d2abefccb9094529faacc,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,12.0005
0xcca1297253902e726ee536a3b924a0b9701b4f56,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,2.5519
0x9202bf22605fb429af0add0428f7cb4dd8b6b26c,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,24.1519
0xc9764a83d8c9463a50f71fc30c32f19f5861b837,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,102.4905
0x2ec7531143416208bd9acb47668abca5c1307748,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,7.8131
0x4a0c99d4b943399fad81e01b57e34c77d481a3b1,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,47.2549
0x8935d3183d19b4f88bed80545f282124ba016b04,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,2.398
0x2dd182ea0de2565a0583ec535f704388eb29b919,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.1999
0x9c96e31b242d1bbb73da6932e0ae70b1d2aa5375,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.5998
0x72140764716ec6be3dc03299d93313607f4ed492,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,2.1157
0x5c6e2d452c1ba45385adc164e9047bd08552de83,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0218
0x56b5401ab2d0499ea21962b2acd82c34ba828559,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,12.687
0x9997e502d002506541dd05264d717d0d6afbb673,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.0401
0x9997e502d002506541dd05264d717d0d6afbb673,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,51.2049
0xe7c60e30c135f132c18bef795c044e93922a6dea,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0776
0xf342eaba3eaac1ec8dbc1d07496f4fc4b4cb7ad3,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,24.0196
0x542c8e112523fa9c4d92cf2e1da4e7f76903144d,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,26.4115
0x1e843e199fa59a5a7faca89ebd8e69ba3c9cef22,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,29.9893
0xd12b34624a16052715a31ba83db1ba32b5bf6c89,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,2.1324
0x7a6ddad009a76e69644f8f5bbd1b292921cb800d,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,26.5586
0x3c516f085e94177eaf0bdfb5b5eb1ab71052d064,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,12.0676
0x1f7ecdd8d5512c1d9ea546cbe9317f70c1f39c30,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,0.5157
0x3d2b1177305ff33e2384f3e059b9dde10147abd5,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.1
0x4d11f9f3387cabf5d3376ca09d8d7a76aece4384,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,2.0789
0x6f2814709367ee630240d9f63509a910d6dd522d,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,558.6549
0x971336868c2c1dab62789be14dbddceecb8182e2,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,32.329
0x11315cce8f009e4cb4234ffeaf2e860b84e5b0f6,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.2001
0x3ef7a7aaf6a2d8ffe81159e01547bee10d5acc1c,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,106.1843
0xbe3f28b8d1b4006943d25d42d7472376dd9a720e,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,105.5001
0x511cd34db4f165b7c99f0b6f263dfb136647250e,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.248
0x60817f07aad1d50b0ff3661fa0caecd4fc77fee4,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,12.9634
0x51be22bf32cf775392f7d2d9dcec6707a1124f83,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.1001
0xa89c58011e2b80e5580eed511a80df3c326296f5,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.009
0x46aad366a5e2b1303ff275b63b025038ea18fc8e,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,1.9993
0xdc1f56c3c42673bcee5dd8c98948d943c26cc1d6,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,10.3013
0xcd0d83d9e840f8e27d5c2e365fd365ff1c05b248,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,324.0205
0x6a9ae2c4461521ac08b94bc71c9f4c3e7850af2e,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.4638
0x2815d84dfbb9363ef7d930e6abf39cdc82fbead6,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,0.2135
0x0835a23051b018a804fd79e9be210b8507ffabd4,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,14.6029
0x0778a8831af0f6ae36f67224c59036cd29d162e2,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,14.2518
0xe4a937845ae0a7cb8b7e1118c9ce892073806bd0,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,2.0972
0xea209871b09013d8ed77a200874110dbd392a0e4,0xdcdf4d52c56b73ee395acc60b1f2bc3f016bf8c5,3893808,1760,17.303
0x7d431be16cc6b72fc3b6794b37928e471047e5ea,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,127.5948
0xeccf7165f804bfd071939236b5d980d2c8670f29,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,13.088
0x56958f16098feb35c1f489138861548b23258d73,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,10.5827
0x3bb364638b43784e415f035fadde2ccccce666c1,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,10.4812
0x0fbcfb312972ba4d924319c65fe6cac40982aa68,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,18.8939
0xbfb26b5cc233a9e76572c0ce3bec986a4b68b04e,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,2.5767
0xbf10ea00262d770f570675982db14b628a0d46ef,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,0.0801
0x196bd9c45bc109b613fc53a6644207b610df0f88,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,4.1374
0xdd1ae861dfa578a25d203d60fd4d6974a8bfbc5f,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,21.0927
0x8df531bbe86e3ae4bb107690b7e09478661ecff7,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,0.0212
0x9a2dc8a81e3345468023e53ee7042555fc12cce8,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,3.1839
0xede7281ace15650923366f0a7f8aea1665cffbab,0x954c92a1bc0b62e18eb8f04862ab8160a4c0ebf4,3893808,1760,2.655
0xd7cbf34cd792eaac1fc2d2ca40174915c5d17827,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,413.9736
0xc27e87cfe1fd2ed6f43dfffbb9e9e46428497a24,0xb5fd40e12a35c6afe8dcc48544082ef2cc371aa5,3893808,1760,5022.458
0xc27e87cfe1fd2ed6f43dfffbb9e9e46428497a24,0xe0691e6803d4fa0d8fa8ee8da7667eb4a6b99415,3893808,1760,4888.1805
0xc27e87cfe1fd2ed6f43dfffbb9e9e46428497a24,0x1a4cadc783f06829df1cff5db0df7288d716c5a1,3893808,1760,2641.2843
